machine_name,sensor_type,date_measurement_f,number_of_observations,1,2,3,4,5,6,7,8
RBG3,lifting_gear_V_eff,2018-04-16,4,0.981,0.885,0.98,1.04,,,,
RBG3,lifting_gear_V_eff,2018-04-17,4,0.998,1.006,0.978,0.995,,,,
RBG3,lifting_gear_V_eff,2018-04-18,4,1.012,1.0070000000000001,1.03,1.02,,,,
RBG3,lifting_gear_V_eff,2018-04-19,3,1.032,1.0390000000000001,1.011,,,,,
RBG3,lifting_gear_V_eff,2018-04-20,2,1.0290000000000001,0.9790000000000001,,,,,,
RBG3,lifting_gear_V_eff,2018-04-23,4,1.003,1.04,0.985,1.042,,,,
RBG3,lifting_gear_V_eff,2018-04-24,4,1.044,0.981,1.031,1.044,,,,
RBG3,lifting_gear_V_eff,2018-04-25,3,1.045,1.042,1.0270000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-04-26,3,1.006,0.998,0.9790000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-04-27,3,1.016,0.983,1.01,,,,,
RBG3,lifting_gear_V_eff,2018-04-28,2,1.046,1.043,,,,,,
RBG3,lifting_gear_V_eff,2018-04-29,1,1.032,,,,,,,
RBG3,lifting_gear_V_eff,2018-04-30,3,1.0270000000000001,0.988,1.015,,,,,
RBG3,lifting_gear_V_eff,2018-05-01,3,1.0490000000000002,1.037,1.048,,,,,
RBG3,lifting_gear_V_eff,2018-05-02,3,1.028,1.014,1.036,,,,,
RBG3,lifting_gear_V_eff,2018-05-03,4,1.013,1.044,0.987,1.031,,,,
RBG3,lifting_gear_V_eff,2018-05-04,3,0.968,1.035,1.005,,,,,
RBG3,lifting_gear_V_eff,2018-05-05,3,1.042,1.018,1.026,,,,,
RBG3,lifting_gear_V_eff,2018-05-06,3,1.0270000000000001,1.021,1.012,,,,,
RBG3,lifting_gear_V_eff,2018-05-07,3,1.011,1.0490000000000002,1.001,,,,,
RBG3,lifting_gear_V_eff,2018-05-08,3,0.938,1.0190000000000001,1.016,,,,,
RBG3,lifting_gear_V_eff,2018-05-09,3,0.988,0.9640000000000001,1.01,,,,,
RBG3,lifting_gear_V_eff,2018-05-10,3,1.045,1.0390000000000001,1.002,,,,,
RBG3,lifting_gear_V_eff,2018-05-11,3,1.032,0.997,1.02,,,,,
RBG3,lifting_gear_V_eff,2018-05-12,3,1.04,1.0270000000000001,1.031,,,,,
RBG3,lifting_gear_V_eff,2018-05-13,3,1.025,0.998,1.012,,,,,
RBG3,lifting_gear_V_eff,2018-05-14,5,1.016,0.996,0.9790000000000001,0.978,1.035,,,
RBG3,lifting_gear_V_eff,2018-05-15,3,1.035,0.9740000000000001,0.975,,,,,
RBG3,lifting_gear_V_eff,2018-05-16,4,1.023,1.028,1.01,0.983,,,,
RBG3,lifting_gear_V_eff,2018-05-17,5,1.036,1.026,0.973,0.9209999999999999,0.992,,,
RBG3,lifting_gear_V_eff,2018-05-18,3,1.032,0.99,1.011,,,,,
RBG3,lifting_gear_V_eff,2018-05-19,3,1.04,1.035,1.034,,,,,
RBG3,lifting_gear_V_eff,2018-05-20,3,1.024,1.041,1.033,,,,,
RBG3,lifting_gear_V_eff,2018-05-21,3,1.0190000000000001,1.015,1.012,,,,,
RBG3,lifting_gear_V_eff,2018-05-22,3,1.04,0.9570000000000001,1.031,,,,,
RBG3,lifting_gear_V_eff,2018-05-23,3,1.032,0.89,0.983,,,,,
RBG3,lifting_gear_V_eff,2018-05-24,3,1.015,0.961,1.02,,,,,
RBG3,lifting_gear_V_eff,2018-05-25,3,1.042,1.015,1.0070000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-05-26,3,1.022,1.052,1.0290000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-05-27,3,1.032,1.0290000000000001,1.023,,,,,
RBG3,lifting_gear_V_eff,2018-05-28,3,1.0070000000000001,0.98,1.012,,,,,
RBG3,lifting_gear_V_eff,2018-05-29,3,1.013,0.987,1.02,,,,,
RBG3,lifting_gear_V_eff,2018-05-30,4,0.97,1.022,0.958,0.99,,,,
RBG3,lifting_gear_V_eff,2018-05-31,3,1.038,1.03,1.021,,,,,
RBG3,lifting_gear_V_eff,2018-06-01,3,0.995,1.018,0.988,,,,,
RBG3,lifting_gear_V_eff,2018-06-02,3,1.001,1.016,1.045,,,,,
RBG3,lifting_gear_V_eff,2018-06-03,3,1.022,1.024,1.0,,,,,
RBG3,lifting_gear_V_eff,2018-06-04,4,1.004,1.0170000000000001,0.993,1.013,,,,
RBG3,lifting_gear_V_eff,2018-06-05,3,1.015,0.986,0.9590000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-06-06,4,0.976,0.973,0.94,0.9690000000000001,,,,
RBG3,lifting_gear_V_eff,2018-06-07,4,0.998,0.9690000000000001,1.0270000000000001,0.953,,,,
RBG3,lifting_gear_V_eff,2018-06-08,3,1.037,1.0390000000000001,0.932,,,,,
RBG3,lifting_gear_V_eff,2018-06-09,3,1.028,1.022,1.024,,,,,
RBG3,lifting_gear_V_eff,2018-06-10,3,1.0170000000000001,1.0190000000000001,1.008,,,,,
RBG3,lifting_gear_V_eff,2018-06-11,3,1.021,1.026,0.981,,,,,
RBG3,lifting_gear_V_eff,2018-06-12,4,1.0390000000000001,1.0170000000000001,0.998,0.991,,,,
RBG3,lifting_gear_V_eff,2018-06-13,4,1.015,1.005,1.022,0.9990000000000001,,,,
RBG3,lifting_gear_V_eff,2018-06-14,3,1.005,0.9890000000000001,1.014,,,,,
RBG3,lifting_gear_V_eff,2018-06-15,4,0.982,0.9940000000000001,0.897,1.024,,,,
RBG3,lifting_gear_V_eff,2018-06-16,2,1.037,1.02,,,,,,
RBG3,lifting_gear_V_eff,2018-06-17,3,1.043,0.982,0.958,,,,,
RBG3,lifting_gear_V_eff,2018-06-18,5,0.951,1.024,1.001,0.9329999999999999,1.006,,,
RBG3,lifting_gear_V_eff,2018-06-19,3,1.04,1.016,0.993,,,,,
RBG3,lifting_gear_V_eff,2018-06-20,4,1.022,1.008,0.946,1.0490000000000002,,,,
RBG3,lifting_gear_V_eff,2018-06-21,3,1.044,1.011,0.9640000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-06-22,4,0.9940000000000001,1.001,1.005,0.9620000000000001,,,,
RBG3,lifting_gear_V_eff,2018-06-23,2,1.06,1.034,,,,,,
RBG3,lifting_gear_V_eff,2018-06-24,1,0.929,,,,,,,
RBG3,lifting_gear_V_eff,2018-06-25,4,1.0390000000000001,1.015,0.977,1.023,,,,
RBG3,lifting_gear_V_eff,2018-06-26,4,1.004,0.98,0.982,1.011,,,,
RBG3,lifting_gear_V_eff,2018-06-27,3,1.023,1.005,1.018,,,,,
RBG3,lifting_gear_V_eff,2018-06-28,3,1.011,0.996,0.996,,,,,
RBG3,lifting_gear_V_eff,2018-06-29,4,0.993,1.008,0.986,0.985,,,,
RBG3,lifting_gear_V_eff,2018-06-30,3,1.026,1.033,1.044,,,,,
RBG3,lifting_gear_V_eff,2018-07-01,3,1.048,1.046,1.051,,,,,
RBG3,lifting_gear_V_eff,2018-07-02,3,1.033,1.0190000000000001,1.04,,,,,
RBG3,lifting_gear_V_eff,2018-07-03,3,1.0490000000000002,0.965,1.023,,,,,
RBG3,lifting_gear_V_eff,2018-07-04,3,1.041,1.0090000000000001,1.0170000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-07-05,3,1.0070000000000001,1.0070000000000001,1.011,,,,,
RBG3,lifting_gear_V_eff,2018-07-06,4,1.035,1.021,0.983,0.973,,,,
RBG3,lifting_gear_V_eff,2018-07-07,3,1.063,1.048,1.054,,,,,
RBG3,lifting_gear_V_eff,2018-07-08,2,1.037,1.043,,,,,,
RBG3,lifting_gear_V_eff,2018-07-09,5,0.981,1.025,0.9690000000000001,1.024,0.9570000000000001,,,
RBG3,lifting_gear_V_eff,2018-07-10,2,1.057,0.9640000000000001,,,,,,
RBG3,lifting_gear_V_eff,2018-07-11,3,1.01,0.97,0.997,,,,,
RBG3,lifting_gear_V_eff,2018-07-12,3,1.003,1.025,0.973,,,,,
RBG3,lifting_gear_V_eff,2018-07-13,3,1.035,0.9890000000000001,1.0270000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-07-14,3,1.018,1.03,1.035,,,,,
RBG3,lifting_gear_V_eff,2018-07-15,3,1.026,1.004,1.015,,,,,
RBG3,lifting_gear_V_eff,2018-07-16,4,0.993,1.015,0.953,1.014,,,,
RBG3,lifting_gear_V_eff,2018-07-17,4,1.0170000000000001,1.022,0.9520000000000001,0.966,,,,
RBG3,lifting_gear_V_eff,2018-07-18,3,1.036,1.036,0.966,,,,,
RBG3,lifting_gear_V_eff,2018-07-19,3,0.986,1.04,0.985,,,,,
RBG3,lifting_gear_V_eff,2018-07-20,3,1.0490000000000002,1.0190000000000001,0.991,,,,,
RBG3,lifting_gear_V_eff,2018-07-21,3,1.002,1.018,1.024,,,,,
RBG3,lifting_gear_V_eff,2018-07-22,3,1.033,1.025,1.014,,,,,
RBG3,lifting_gear_V_eff,2018-07-23,3,1.026,0.97,0.9490000000000001,,,,,
RBG3,lifting_gear_V_eff,2018-07-24,4,1.021,0.996,1.002,0.955,,,,
RBG3,lifting_gear_a_max,2018-03-19,2,972.822,981.24,,,,,,
RBG3,lifting_gear_a_max,2018-03-20,6,1037.736,969.674,907.932,988.7739999999999,975.268,986.4689999999999,,
RBG3,lifting_gear_a_max,2018-03-21,3,1012.3389999999999,983.927,1001.318,,,,,
RBG3,lifting_gear_a_max,2018-03-22,3,1016.762,996.209,978.535,,,,,
RBG3,lifting_gear_a_max,2018-03-23,3,1018.837,952.952,966.3480000000001,,,,,
RBG3,lifting_gear_a_max,2018-03-24,3,993.296,974.3539999999999,1026.164,,,,,
RBG3,lifting_gear_a_max,2018-03-25,3,1134.183,1086.4080000000001,1044.425,,,,,
RBG3,lifting_gear_a_max,2018-03-26,3,1041.4080000000001,960.1039999999999,961.5939999999999,,,,,
RBG3,lifting_gear_a_max,2018-03-27,3,1014.613,1009.482,994.1619999999999,,,,,
RBG3,lifting_gear_a_max,2018-03-28,3,1002.3610000000001,964.948,953.567,,,,,
RBG3,lifting_gear_a_max,2018-03-29,4,963.189,1011.784,741.578,964.352,,,,
RBG3,lifting_gear_a_max,2018-04-02,1,960.43,,,,,,,
RBG3,lifting_gear_a_max,2018-04-03,4,1069.005,981.19,973.235,1017.622,,,,
RBG3,lifting_gear_a_max,2018-04-04,2,952.987,963.914,,,,,,
RBG3,lifting_gear_a_max,2018-04-05,3,1006.6510000000001,1047.0410000000002,1044.363,,,,,
RBG3,lifting_gear_a_max,2018-04-06,5,1020.0360000000001,1005.962,986.492,1037.529,991.28,,,
RBG3,lifting_gear_a_max,2018-04-11,5,1224.8519999999999,1063.501,1051.4,993.88,1067.504,,,
RBG3,lifting_gear_a_max,2018-04-12,3,1035.085,975.617,1022.961,,,,,
RBG3,lifting_gear_a_max,2018-04-13,3,1072.764,968.675,993.192,,,,,
RBG3,lifting_gear_a_max,2018-04-14,3,1000.19,1067.631,1005.53,,,,,
RBG3,lifting_gear_a_max,2018-04-15,3,1013.008,987.1610000000001,925.863,,,,,
RBG3,lifting_gear_a_max,2018-04-16,4,990.927,997.4810000000001,1094.9660000000001,1008.408,,,,
RBG3,lifting_gear_a_max,2018-04-17,4,996.586,966.3919999999999,953.196,1024.469,,,,
RBG3,lifting_gear_a_max,2018-04-18,4,1009.393,961.715,975.582,1055.724,,,,
RBG3,lifting_gear_a_max,2018-04-19,3,1052.25,1100.6960000000001,1070.4089999999999,,,,,
RBG3,lifting_gear_a_max,2018-04-20,2,1062.637,1025.381,,,,,,
RBG3,lifting_gear_a_max,2018-04-23,4,1015.211,1078.922,982.613,1061.99,,,,
RBG3,lifting_gear_a_max,2018-04-24,4,1040.115,1005.053,984.857,981.314,,,,
RBG3,lifting_gear_a_max,2018-04-25,3,1022.704,1066.23,1025.13,,,,,
RBG3,lifting_gear_a_max,2018-04-26,3,989.9939999999999,1025.891,1062.692,,,,,
RBG3,lifting_gear_a_max,2018-04-27,3,1047.822,1055.4569999999999,1029.893,,,,,
RBG3,lifting_gear_a_max,2018-04-28,2,1017.283,1074.396,,,,,,
RBG3,lifting_gear_a_max,2018-04-29,1,1051.383,,,,,,,
RBG3,lifting_gear_a_max,2018-04-30,3,1037.212,985.346,978.342,,,,,
RBG3,lifting_gear_a_max,2018-05-01,3,949.368,1090.5230000000001,1104.81,,,,,
RBG3,lifting_gear_a_max,2018-05-02,3,1025.062,924.4830000000001,1053.502,,,,,
RBG3,lifting_gear_a_max,2018-05-03,4,969.942,951.13,951.952,1017.2610000000001,,,,
RBG3,lifting_gear_a_max,2018-05-04,3,1031.49,990.158,1004.046,,,,,
RBG3,lifting_gear_a_max,2018-05-05,3,1003.6389999999999,1076.29,1187.822,,,,,
RBG3,lifting_gear_a_max,2018-05-06,3,1179.8139999999999,1333.665,959.198,,,,,
RBG3,lifting_gear_a_max,2018-05-07,3,1006.995,949.1519999999999,958.5419999999999,,,,,
RBG3,lifting_gear_a_max,2018-05-08,3,1017.5,1015.783,977.383,,,,,
RBG3,lifting_gear_a_max,2018-05-09,3,981.7560000000001,1030.7060000000001,997.243,,,,,
RBG3,lifting_gear_a_max,2018-05-10,3,1000.735,1038.1789999999999,997.1389999999999,,,,,
RBG3,lifting_gear_a_max,2018-05-11,3,1051.597,1054.41,992.082,,,,,
RBG3,lifting_gear_a_max,2018-05-12,3,1071.517,1077.369,989.465,,,,,
RBG3,lifting_gear_a_max,2018-05-13,3,1200.438,1219.472,1234.2830000000001,,,,,
RBG3,lifting_gear_a_max,2018-05-14,5,1057.99,1043.62,1041.065,1026.435,975.688,,,
RBG3,lifting_gear_a_max,2018-05-15,3,1027.0439999999999,936.0189999999999,1054.705,,,,,
RBG3,lifting_gear_a_max,2018-05-16,4,1069.497,1032.491,1038.964,965.4839999999999,,,,
RBG3,lifting_gear_a_max,2018-05-17,5,982.132,1020.26,961.102,1068.461,985.1210000000001,,,
RBG3,lifting_gear_a_max,2018-05-18,3,1017.7230000000001,1012.932,1829.406,,,,,
RBG3,lifting_gear_a_max,2018-05-19,3,975.7760000000001,1028.379,1057.9289999999999,,,,,
RBG3,lifting_gear_a_max,2018-05-20,3,1010.563,1056.911,1057.4460000000001,,,,,
RBG3,lifting_gear_a_max,2018-05-21,3,1018.5260000000001,1073.004,1037.381,,,,,
RBG3,lifting_gear_a_max,2018-05-22,3,988.324,1051.403,1013.655,,,,,
RBG3,lifting_gear_a_max,2018-05-23,3,1035.458,1010.67,1005.4939999999999,,,,,
RBG3,lifting_gear_a_max,2018-05-24,3,1024.828,1111.357,987.326,,,,,
RBG3,lifting_gear_a_max,2018-05-25,3,1012.954,940.3689999999999,1005.2610000000001,,,,,
RBG3,lifting_gear_a_max,2018-05-26,3,1004.556,1010.814,1009.577,,,,,
RBG3,lifting_gear_a_max,2018-05-27,3,1041.8319999999999,1034.9569999999999,1064.549,,,,,
RBG3,lifting_gear_a_max,2018-05-28,3,1032.655,1019.818,973.69,,,,,
RBG3,lifting_gear_a_max,2018-05-29,3,996.068,1006.0039999999999,1021.176,,,,,
RBG3,lifting_gear_a_max,2018-05-30,4,1022.2460000000001,1054.631,1021.451,987.685,,,,
RBG3,lifting_gear_a_max,2018-05-31,3,1016.627,956.293,1004.8789999999999,,,,,
RBG3,lifting_gear_a_max,2018-06-01,3,973.549,1087.767,948.8510000000001,,,,,
RBG3,lifting_gear_a_max,2018-06-02,3,1036.817,1038.425,961.227,,,,,
RBG3,lifting_gear_a_max,2018-06-03,3,992.046,1010.12,1038.763,,,,,
RBG3,lifting_gear_a_max,2018-06-04,4,1012.42,1008.18,939.2710000000001,1004.408,,,,
RBG3,lifting_gear_a_max,2018-06-05,3,969.548,1029.463,1002.788,,,,,
RBG3,lifting_gear_a_max,2018-06-06,4,1004.809,1006.687,1094.184,1035.623,,,,
RBG3,lifting_gear_a_max,2018-06-07,4,1023.2560000000001,1006.482,1027.479,1026.587,,,,
RBG3,lifting_gear_a_max,2018-06-08,3,966.6239999999999,980.068,987.1,,,,,
RBG3,lifting_gear_a_max,2018-06-09,3,935.497,957.23,987.303,,,,,
RBG3,lifting_gear_a_max,2018-06-10,3,945.315,973.573,999.951,,,,,
RBG3,lifting_gear_a_max,2018-06-11,3,977.671,1047.983,969.502,,,,,
RBG3,lifting_gear_a_max,2018-06-12,4,945.2919999999999,884.398,978.927,999.497,,,,
RBG3,lifting_gear_a_max,2018-06-13,4,992.832,961.693,1020.212,1041.428,,,,
RBG3,lifting_gear_a_max,2018-06-14,3,992.0139999999999,1055.635,997.574,,,,,
RBG3,lifting_gear_a_max,2018-06-15,4,1025.174,1081.817,881.107,987.539,,,,
RBG3,lifting_gear_a_max,2018-06-16,2,1025.108,967.9069999999999,,,,,,
RBG3,lifting_gear_a_max,2018-06-17,3,1000.8689999999999,1012.725,1033.81,,,,,
RBG3,lifting_gear_a_max,2018-06-18,5,991.11,1039.197,1015.363,1081.823,986.655,,,
RBG3,lifting_gear_a_max,2018-06-19,3,1027.799,1062.03,1053.9080000000001,,,,,
RBG3,lifting_gear_a_max,2018-06-20,4,955.862,1081.517,1076.649,1015.678,,,,
RBG3,lifting_gear_a_max,2018-06-21,3,995.408,1017.798,998.013,,,,,
RBG3,lifting_gear_a_max,2018-06-22,4,982.253,1017.683,988.5169999999999,965.1030000000001,,,,
RBG3,lifting_gear_a_max,2018-06-23,2,971.3560000000001,1047.9189999999999,,,,,,
RBG3,lifting_gear_a_max,2018-06-24,1,998.9119999999999,,,,,,,
RBG3,lifting_gear_a_max,2018-06-25,4,1037.35,1002.299,996.439,977.2239999999999,,,,
RBG3,lifting_gear_a_max,2018-06-26,4,987.587,967.703,954.677,965.1419999999999,,,,
RBG3,lifting_gear_a_max,2018-06-27,3,982.623,1029.3239999999998,1058.105,,,,,
RBG3,lifting_gear_a_max,2018-06-28,3,988.5310000000001,1072.805,1048.073,,,,,
RBG3,lifting_gear_a_max,2018-06-29,4,967.332,1013.211,1015.446,1006.7589999999999,,,,
RBG3,lifting_gear_a_max,2018-06-30,3,971.675,1015.0880000000001,1002.6569999999999,,,,,
RBG3,lifting_gear_a_max,2018-07-01,3,1015.01,1001.9,1041.297,,,,,
RBG3,lifting_gear_a_max,2018-07-02,3,1011.709,1025.365,964.5060000000001,,,,,
RBG3,lifting_gear_a_max,2018-07-03,3,973.572,979.596,960.6080000000001,,,,,
RBG3,lifting_gear_a_max,2018-07-04,3,978.7639999999999,1018.3989999999999,989.86,,,,,
RBG3,lifting_gear_a_max,2018-07-05,3,971.987,1028.797,964.8760000000001,,,,,
RBG3,lifting_gear_a_max,2018-07-06,4,1001.388,997.418,1057.003,1000.2719999999999,,,,
RBG3,lifting_gear_a_max,2018-07-07,3,1001.232,973.488,1010.418,,,,,
RBG3,lifting_gear_a_max,2018-07-08,2,1018.188,975.35,,,,,,
RBG3,lifting_gear_a_max,2018-07-09,5,999.181,1039.5410000000002,1062.619,1006.905,995.427,,,
RBG3,lifting_gear_a_max,2018-07-10,2,1015.326,986.215,,,,,,
RBG3,lifting_gear_a_max,2018-07-11,3,1008.1669999999999,982.962,935.3560000000001,,,,,
RBG3,lifting_gear_a_max,2018-07-12,3,966.7239999999999,973.27,957.58,,,,,
RBG3,lifting_gear_a_max,2018-07-13,3,952.1610000000001,1012.192,991.5369999999999,,,,,
RBG3,lifting_gear_a_max,2018-07-14,3,970.061,971.546,1002.574,,,,,
RBG3,lifting_gear_a_max,2018-07-15,3,963.575,984.7860000000001,987.067,,,,,
RBG3,lifting_gear_a_max,2018-07-16,4,963.2810000000001,947.3839999999999,959.087,956.453,,,,
RBG3,lifting_gear_a_max,2018-07-17,4,948.6289999999999,981.2660000000001,1030.934,973.166,,,,
RBG3,lifting_gear_a_max,2018-07-18,3,944.408,963.063,950.23,,,,,
RBG3,lifting_gear_a_max,2018-07-19,3,950.904,963.578,969.597,,,,,
RBG3,lifting_gear_a_max,2018-07-20,3,943.665,995.637,949.4739999999999,,,,,
RBG3,lifting_gear_a_max,2018-07-21,3,957.7510000000001,963.7860000000001,985.916,,,,,
RBG3,lifting_gear_a_max,2018-07-22,3,980.8530000000001,995.8839999999999,952.831,,,,,
RBG3,lifting_gear_a_max,2018-07-23,3,986.454,978.424,950.3530000000001,,,,,
RBG3,lifting_gear_a_max,2018-07-24,4,947.6510000000001,931.302,1006.428,1010.4169999999999,,,,
RBG3,lifting_motor_V_eff,2018-03-19,2,1.311,1.33,,,,,,
RBG3,lifting_motor_V_eff,2018-03-20,6,1.314,1.307,1.26,1.045,1.318,1.3330000000000002,,
RBG3,lifting_motor_V_eff,2018-03-21,3,1.347,1.345,1.306,,,,,
RBG3,lifting_motor_V_eff,2018-03-22,3,1.304,1.304,1.329,,,,,
RBG3,lifting_motor_V_eff,2018-03-23,3,1.325,1.297,1.329,,,,,
RBG3,lifting_motor_V_eff,2018-03-24,3,1.308,1.3330000000000002,1.325,,,,,
RBG3,lifting_motor_V_eff,2018-03-25,3,1.306,1.304,1.2770000000000001,,,,,
RBG3,lifting_motor_V_eff,2018-03-26,3,1.349,1.329,1.331,,,,,
RBG3,lifting_motor_V_eff,2018-03-27,3,1.305,1.3219999999999998,1.3259999999999998,,,,,
RBG3,lifting_motor_V_eff,2018-03-28,3,1.311,1.355,1.305,,,,,
RBG3,lifting_motor_V_eff,2018-03-29,4,1.3459999999999999,1.34,1.3430000000000002,1.329,,,,
RBG3,lifting_motor_V_eff,2018-04-02,1,1.3230000000000002,,,,,,,
RBG3,lifting_motor_V_eff,2018-04-03,4,1.348,1.324,1.338,1.361,,,,
RBG3,lifting_motor_V_eff,2018-04-04,2,1.3659999999999999,1.354,,,,,,
RBG3,lifting_motor_V_eff,2018-04-05,3,1.3630000000000002,1.3619999999999999,1.383,,,,,
RBG3,lifting_motor_V_eff,2018-04-06,5,1.335,1.334,1.2990000000000002,1.318,1.314,,,
RBG3,lifting_motor_V_eff,2018-04-11,5,1.3019999999999998,1.253,1.347,1.34,1.341,,,
RBG3,lifting_motor_V_eff,2018-04-12,3,1.328,1.325,1.3630000000000002,,,,,
RBG3,lifting_motor_V_eff,2018-04-13,3,1.364,1.314,1.338,,,,,
RBG3,lifting_motor_V_eff,2018-04-14,3,1.358,1.35,1.329,,,,,
RBG3,lifting_motor_V_eff,2018-04-15,3,1.32,1.347,1.3359999999999999,,,,,
RBG3,lifting_motor_V_eff,2018-04-16,4,1.337,1.119,1.367,1.3659999999999999,,,,
RBG3,lifting_motor_V_eff,2018-04-17,4,1.36,1.3869999999999998,1.341,1.374,,,,
RBG3,lifting_motor_V_eff,2018-04-18,4,1.3719999999999999,1.338,1.3359999999999999,1.358,,,,
RBG3,lifting_motor_V_eff,2018-04-19,3,1.37,1.339,1.3319999999999999,,,,,
RBG3,lifting_motor_V_eff,2018-04-20,2,1.358,1.355,,,,,,
RBG3,lifting_motor_V_eff,2018-04-23,4,1.3519999999999999,1.351,1.3630000000000002,1.3519999999999999,,,,
RBG3,lifting_motor_V_eff,2018-04-24,4,1.392,1.347,1.34,1.3559999999999999,,,,
RBG3,lifting_motor_V_eff,2018-04-25,3,1.357,1.335,1.365,,,,,
RBG3,lifting_motor_V_eff,2018-04-26,3,1.375,1.351,1.395,,,,,
RBG3,lifting_motor_V_eff,2018-04-27,3,1.3869999999999998,1.327,1.368,,,,,
RBG3,lifting_motor_V_eff,2018-04-28,2,1.374,1.3459999999999999,,,,,,
RBG3,lifting_motor_V_eff,2018-04-29,1,1.3019999999999998,,,,,,,
RBG3,lifting_motor_V_eff,2018-04-30,3,1.358,1.367,1.364,,,,,
RBG3,lifting_motor_V_eff,2018-05-01,3,1.39,1.374,1.37,,,,,
RBG3,lifting_motor_V_eff,2018-05-02,3,1.3659999999999999,1.3430000000000002,1.389,,,,,
RBG3,lifting_motor_V_eff,2018-05-03,4,1.36,1.382,1.357,1.361,,,,
RBG3,lifting_motor_V_eff,2018-05-04,3,1.345,1.38,1.355,,,,,
RBG3,lifting_motor_V_eff,2018-05-05,3,1.365,1.34,1.3730000000000002,,,,,
RBG3,lifting_motor_V_eff,2018-05-06,3,1.361,1.3319999999999999,1.341,,,,,
RBG3,lifting_motor_V_eff,2018-05-07,3,1.345,1.358,1.32,,,,,
RBG3,lifting_motor_V_eff,2018-05-08,3,1.355,1.3519999999999999,1.3359999999999999,,,,,
RBG3,lifting_motor_V_eff,2018-05-09,3,1.361,1.3530000000000002,1.359,,,,,
RBG3,lifting_motor_V_eff,2018-05-10,3,1.368,1.358,1.371,,,,,
RBG3,lifting_motor_V_eff,2018-05-11,3,1.364,1.3530000000000002,1.355,,,,,
RBG3,lifting_motor_V_eff,2018-05-12,3,1.3769999999999998,1.349,1.329,,,,,
RBG3,lifting_motor_V_eff,2018-05-13,3,1.3530000000000002,1.34,1.344,,,,,
RBG3,lifting_motor_V_eff,2018-05-14,5,1.355,1.339,1.3359999999999999,1.344,1.3430000000000002,,,
RBG3,lifting_motor_V_eff,2018-05-15,3,1.364,1.31,1.3530000000000002,,,,,
RBG3,lifting_motor_V_eff,2018-05-16,4,1.35,1.3430000000000002,1.354,1.365,,,,
RBG3,lifting_motor_V_eff,2018-05-17,5,1.3630000000000002,1.351,1.3090000000000002,1.321,1.3619999999999999,,,
RBG3,lifting_motor_V_eff,2018-05-18,3,1.3630000000000002,1.327,1.354,,,,,
RBG3,lifting_motor_V_eff,2018-05-19,3,1.37,1.3430000000000002,1.35,,,,,
RBG3,lifting_motor_V_eff,2018-05-20,3,1.3659999999999999,1.3430000000000002,1.376,,,,,
RBG3,lifting_motor_V_eff,2018-05-21,3,1.365,1.334,1.347,,,,,
RBG3,lifting_motor_V_eff,2018-05-22,3,1.3659999999999999,1.348,1.358,,,,,
RBG3,lifting_motor_V_eff,2018-05-23,3,1.374,1.334,1.358,,,,,
RBG3,lifting_motor_V_eff,2018-05-24,3,1.3559999999999999,1.341,1.355,,,,,
RBG3,lifting_motor_V_eff,2018-05-25,3,1.35,1.351,1.374,,,,,
RBG3,lifting_motor_V_eff,2018-05-26,3,1.3619999999999999,1.361,1.351,,,,,
RBG3,lifting_motor_V_eff,2018-05-27,3,1.35,1.3419999999999999,1.3419999999999999,,,,,
RBG3,lifting_motor_V_eff,2018-05-28,3,1.344,1.3459999999999999,1.37,,,,,
RBG3,lifting_motor_V_eff,2018-05-29,3,1.3419999999999999,1.319,1.358,,,,,
RBG3,lifting_motor_V_eff,2018-05-30,4,1.369,1.3330000000000002,1.341,1.367,,,,
RBG3,lifting_motor_V_eff,2018-05-31,3,1.367,1.3559999999999999,1.3559999999999999,,,,,
RBG3,lifting_motor_V_eff,2018-06-01,3,1.367,1.331,1.3659999999999999,,,,,
RBG3,lifting_motor_V_eff,2018-06-02,3,1.361,1.367,1.374,,,,,
RBG3,lifting_motor_V_eff,2018-06-03,3,1.354,1.3719999999999999,1.35,,,,,
RBG3,lifting_motor_V_eff,2018-06-04,4,1.367,1.3,1.367,1.37,,,,
RBG3,lifting_motor_V_eff,2018-06-05,3,1.3840000000000001,1.324,1.375,,,,,
RBG3,lifting_motor_V_eff,2018-06-06,4,1.357,1.291,1.3459999999999999,1.371,,,,
RBG3,lifting_motor_V_eff,2018-06-07,4,1.364,1.375,1.297,1.3619999999999999,,,,
RBG3,lifting_motor_V_eff,2018-06-08,3,1.371,1.311,1.344,,,,,
RBG3,lifting_motor_V_eff,2018-06-09,3,1.375,1.344,1.357,,,,,
RBG3,lifting_motor_V_eff,2018-06-10,3,1.345,1.351,1.359,,,,,
RBG3,lifting_motor_V_eff,2018-06-11,3,1.349,1.338,1.3519999999999999,,,,,
RBG3,lifting_motor_V_eff,2018-06-12,4,1.3659999999999999,1.29,1.315,1.3730000000000002,,,,
